Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa],[eps],[oeps]
26028.45188284519,3.0445058701539214e-07,4.691937010535857e-06,0.00028105431240652435,2.0262247274980462e-07,3.6124024487605315e-09,0.0009272824639907803,0.014259010792891755,937.6835393928925,192.3206432632176
26209.205020920504,3.0444895560161343e-07,4.691911868567641e-06,0.0002810540962310402,2.0281187480647926e-07,3.6391758307552805e-09,0.00091001956357578,0.01428265647106377,936.3874073132499,193.61677534286025
26389.958158995818,3.044473226712497e-07,4.691886703227105e-06,0.00028105387976182065,2.0300154569731828e-07,3.6659741016548145e-09,0.0008930565188801764,0.014305883412013167,935.0918574937335,194.91232516237665
26570.71129707113,3.044456882221603e-07,4.691861514481259e-06,0.0002810536629984212,2.0319148582734935e-07,3.6927972965896202e-09,0.0008763885033318556,0.014328698519784498,933.7968907632319,196.2072918928782
26751.464435146445,3.044440522522014e-07,4.691836302297066e-06,0.0002810534459403969,2.0338169560162823e-07,3.7196454507426434e-09,0.0008600107575355061,0.01435110860011007,932.5025079517743,197.50167470433578
26932.21757322176,3.044424147592258e-07,4.691811066641433e-06,0.00028105322858734547,2.035721754428619e-07,3.746518599350128e-09,0.000843918847462436,0.014373119929445193,931.2087098901244,198.79547276598583
27112.970711297072,3.0444077574108347e-07,4.691785807481227e-06,0.00028105301093880495,2.0376292574974583e-07,3.773416777699663e-09,0.0008281080501372123,0.014394739279916363,929.915497410747,200.08868524536328
27293.723849372385,3.044391351956208e-07,4.691760524783257e-06,0.00028105279299432635,2.0395394692653513e-07,3.800340021131583e-09,0.0008125737876644097,0.014415973194944086,928.622871347126,201.38131130898432
27474.4769874477,3.0443749312068123e-07,4.6917352185142896e-06,0.00028105257475346694,2.0414523938030437e-07,3.827288365038851e-09,0.0007973115857315939,0.014436828058354178,927.3308325338294,202.6733501222808
27655.230125523012,3.0443584951410487e-07,4.691709888641038e-06,0.0002810523562157837,2.043368035183382e-07,3.854261844866943e-09,0.0007823170340406279,0.014457310160271332,926.0393818065725,203.96480084953777
27835.983263598326,3.0443420437372876e-07,4.691684535130167e-06,0.0002810521373808335,2.0452863974813744e-07,3.881260496113858e-09,0.0007675857852267341,0.014477425698789629,924.7485200022189,205.25566265389136
